ID,Reporter Display,Request Type,Description,Latitude,Longitude,Service Request Date,Acknowledged,Minutes to acknowledge,Assigned To:,Last updated,Closed,Minutes to close,Distance,Census Code,Geo ID,Tract,Cluster Group
3170131,cefuroxime,Streetlight/Lamp,NA,29.65926342,-82.31071326,2017-01-25T18:44:00Z,2017-01-26T07:19:00Z,755,Public Services,2019-12-20T04:23:00Z,2017-02-22T14:24:00Z,40060,3.2491776248512685,120010005004000,12001000500,500,1
3224637,Steve,Road Repair,On the lane making left into SW 23rd street right off the straight lane on SW williston Road has growing pothole as well as SW 23rd street right after making the left turn from the SW williston road.,29.61337776,-82.3557961,2017-02-21T20:39:00Z,2017-02-21T20:39:00Z,0,Public Services,2018-09-27T02:46:00Z,2017-03-06T17:32:00Z,18532,5.418887929319917,120011108001017,12001110800,110800,3
3172622,Jamie B,Sidewalk Repair,Very uneven,29.66669655,-82.31796265,2017-01-26T19:48:00Z,2017-01-26T19:48:00Z,0,Public Services,2018-09-27T01:35:00Z,2017-01-30T08:44:00Z,5096,2.6196587982322836,120010004003005,12001000400,400,4
6406929,Eliza,Right-of-Way Maintenance,Can we get the growth on the trees on “rails to trails “ brought up to a height they don’t obstruct the line of sight at intersections? Trying to get from 3 Ave to 6th St is hard enough without the low branches blocking view of traffic.,29.65410447,-82.33057948,2019-08-03T12:33:00Z,2019-08-03T12:34:00Z,0,Public Services,2019-12-21T11:41:00Z,2019-08-05T18:11:00Z,3217,1.5289099591826019,120010002001014,12001000200,200,4
4916233,Jon Reiskind,Streetlight/Lamp,NA,29.64787483,-82.38781738,2018-09-16T21:26:00Z,2018-09-17T10:41:00Z,795,Public Services,2018-09-24T22:23:00Z,2018-09-19T12:54:00Z,3808,4.461839100808055,120010016042008,12001001604,1604,3
5111866,An anonymous SeeClickFix user,Maintenance Ditch/Drainage/Flooding,I think water line is leaking and flooding the road,29.65229034,-82.36377716,2018-11-12T20:34:00Z,2018-11-12T20:34:00Z,0,Public Services,2019-12-21T02:11:00Z,2018-11-13T10:28:00Z,NA,2.1244639075105085,120010010002001,12001001000,1000,2
2369004,Rusty Shackleford,Trash/Debris (Private Property),Two big heaps of trash in front of fence. Unsure of ownership.,29.6491546,-82.327442,2016-04-04T18:06:00Z,2016-04-05T14:05:00Z,1199,Neighborhood,2019-12-19T23:49:00Z,2016-06-21T11:49:00Z,111942,2.093504902273448,120010002002011,12001000200,200,4
4304847,CityOfGainesvilleCollaborativeNeighbor,Streetlight/Lamp,"Corner of NW 18th Way and 27th Terr., and also n the west side of 27th Terr., near the creek.",29.66809639,-82.36321848,2018-04-04T23:00:00Z,2018-04-05T10:43:00Z,702,Public Services,2018-09-27T20:34:00Z,2018-04-06T12:39:00Z,2258,1.997966467692213,120010011004016,12001001100,1100,4
2679144,SW,Residential Rental Maintenance,"Mold growing in floor and baseboards of residential rental unit after landlord refuses to fix roof leak and A/C unit leak. Puddles on the floor have accumulated to the point where water is now beneath the laminate flooring, and in the baseboards. The apartment smells of mildew or mold and I have sneezing/coughing fits when I am there. I have had to move out because of this. Please let me know whether someone will be able to come look at it to determine if there are any violations.",29.650972,-82.337845,2016-07-10T22:50:00Z,NA,NA,Public Services,2019-12-20T01:12:00Z,2016-07-11T09:22:00Z,631,1.277257424022447,120010002005001,12001000200,200,4
5352076,TDC,Tree/Limbs (Public Property),This tree is rotten inside. Has shed two massive limbs into the property. Believe it is on City right of way.,29.6518156,-82.35660261,2019-02-02T10:42:00Z,2019-02-02T10:42:00Z,0,Neighborhood,2019-12-21T03:10:00Z,2019-02-06T12:13:00Z,5850,1.5739193882681208,120010010002032,12001001000,1000,2
4154011,Dean Mimms,Street Sign,"This nice sign was apparently crashed into by a car turning S onto NW 1st ST from NW 8th AVE. The post is ruined, and the entire structure is now no more than 2 ft above ground level.",29.65907883,-82.32405973,2018-02-22T09:51:00Z,NA,NA,Public Services,2018-09-27T17:47:00Z,2018-02-22T10:30:00Z,38,1.9640944068259472,120010005001001,12001000500,500,1
3057208,An anonymous SeeClickFix user,Road Repair,"The manhole cover in front of this address is loose and it rattles every time a car drives over it, which can be frequently. Please secure it, rotate it to fit better or replace it with one that will not rattle when a car drives over it. Thank you.",29.653441,-82.319187,2016-11-14T16:27:00Z,2016-11-14T16:27:00Z,0,Public Services,2018-09-26T23:19:00Z,2016-11-15T14:32:00Z,1324,2.5659818109052313,120010005005029,12001000500,500,1
1942600,Swamp,General Code Issue,"This house has been a consistent problem for both yard parking and trash.  I have attached 2 photos taken on September 29, 2015 to demonstrate the problem.",29.657835,-82.342735,2015-09-29T09:40:00Z,NA,NA,Neighborhood,2019-12-19T22:02:00Z,2015-09-29T12:20:00Z,159,0.38223815410382767,120010010004011,12001001000,1000,2
6571657,An anonymous SeeClickFix user,Building (Abandoned/Damaged),This abandoned house is unsafe and the grass is very tall.,29.6554127,-82.3768438,2019-08-29T15:52:00Z,NA,NA,Neighborhood,2019-08-30T07:42:00Z,2019-08-30T07:42:00Z,949,3.2147229488060813,120010016031007,12001001603,1603,3
4641631,An anonymous SeeClickFix user,Vehicle (Abandoned/Non-Operational),two abandoned/non-operational vehicles,29.6761812,-82.3102017,2018-07-05T16:20:00Z,NA,NA,Health and Public Safety,2018-07-06T07:43:00Z,2018-07-06T07:43:00Z,923,3.7004766628103023,120010004004025,12001000400,400,4
5020179,soodohnim,Road Repair,Pothole need to be fixed.,29.6617358,-82.3285507,2018-10-15T06:41:00Z,2018-10-15T06:41:00Z,0,Public Services,2018-10-15T10:22:00Z,2018-10-15T10:22:00Z,220,1.5200067881847015,120010003012052,12001000301,301,4
3547584,CityOfGainesvilleCollaborativeNeighbor,Tree/Limbs (Public Property),low hanging vines/branches are impeding the sidewalk on the south side of NW 8th avenue just to the west of the light at 22nd street.,29.6594335,-82.3536391,2017-07-10T10:04:00Z,2017-07-10T10:04:00Z,0,Neighborhood,2018-09-27T07:16:00Z,2017-07-10T11:31:00Z,87,0.9257996502196406,120010010004008,12001001000,1000,2
2597538,Ernest Graham,Streetlight/Lamp,City Hall near flagpole,29.65202904,-82.32353973,2016-06-15T21:20:00Z,NA,NA,Public Services,2018-09-26T18:07:00Z,2016-08-16T09:00:00Z,88540,2.238313758308305,120010005001023,12001000500,500,1
3486416,An anonymous SeeClickFix user,Grass (Overgrown),Yard is overgrown and trees are down/need to be trimmed,29.6647265,-82.3497591,2017-06-13T16:27:00Z,2017-06-16T08:39:00Z,3852,Neighborhood,2018-09-27T06:33:00Z,2017-06-19T17:47:00Z,8719,0.6753221602595726,120010010001005,12001001000,1000,2
2964920,soodohnim,Grass (Overgrown),"The median in the center of NW 4th Street between 15th and 16th Avenue is overgrown, reducing visibility considerably for traffic crossing 4th Street.",29.66597955,-82.32881522,2016-10-04T07:31:00Z,NA,NA,Neighborhood,2018-09-26T21:06:00Z,2016-10-04T08:28:00Z,56,1.5915083469053695,120010003012004,12001000301,301,4
7156869,An anonymous SeeClickFix user,Noise Complaint,Vehicle emitting music dangerously loud.,29.65408568,-82.33219609,2020-01-01T01:22:00Z,NA,NA,Health and Public Safety,2020-01-21T11:12:00Z,2020-01-21T11:12:00Z,29389,1.3970926048199943,120010002001026,12001000200,200,4
1982010,Club Sorrento,Vehicle (Abandoned/Non-Operational),No licensed plate (Tenants who own car are renting from homeowner)- Cadillac Deville 4 door yellow/cream white head light busted,29.702877,-82.354843,2015-10-19T16:01:00Z,NA,NA,Health and Public Safety,2018-09-26T05:09:00Z,2015-10-19T16:35:00Z,33,4.772144038929833,120010012025006,12001001202,1202,4
6623973,An anonymous SeeClickFix user,Streetlight/Lamp,Corner street light is out.,29.68443644,-82.34955333,2019-09-07T21:31:00Z,2019-09-09T09:47:00Z,2175,Public Services,2019-12-21T13:51:00Z,2019-09-12T13:12:00Z,6701,2.658029047392186,120010012031044,12001001203,1203,4
3699077,Rapid Assessment Team,Emergency - Tree or Brush Debris,down on power line,29.6576886,-82.3174132,2017-09-12T09:05:00Z,2017-09-12T09:05:00Z,0,Health and Public Safety,2019-12-20T19:06:00Z,2017-09-18T12:41:00Z,8856,2.621460930637256,120010005004007,12001000500,500,1
5361161,"AlachuaCounty,FlCollaborativeNeighbor",Other,There is alot of debris all over grass on grounds amongst hazards to the well being of tentants which are living under these conditions.,29.674314,-82.3151025,2019-02-05T02:04:00Z,NA,NA,Public Services,2019-02-05T15:37:00Z,2019-02-05T15:37:00Z,812,3.184005727548579,120010004004018,12001000400,400,4
7238140,An anonymous SeeClickFix user,Park Repair or Clean Up,"I)egal campsite in an area designated and paid for by ""Open spaces"". This is technically a park space overtaken by the homeless",29.66105415,-82.32773614,2020-01-19T23:52:00Z,NA,NA,Public Services,2020-01-21T09:38:00Z,2020-01-21T09:38:00Z,2026,1.5966612562488174,120010003012054,12001000301,301,4
3115069,Jeffknee,General Code Issue,"Panhandlers are dangerously crossing NE 12th Ave back and forth in front of traffic exiting on to Waldo Rd, to get donations from drivers they stop. I mean back and forth, not occasionally. This is very dangerous and illegal. Please post signs at that corner saying ""NO PANHANDLING By City Code"" and ""NO LOITERING"" on multiple locations. As well as other popular corners where panhandlers sit.",29.66362127,-82.30347619,2016-12-22T15:44:00Z,NA,NA,Neighborhood,2019-12-20T03:53:00Z,2016-12-27T11:22:00Z,6937,3.9540523157470413,120010006001005,12001000600,600,4
5196097,CityOfGainesvilleCollaborativeNeighbor,Streetlight/Lamp,2 entire blocks W MAIN from Univ to 2nd are out,29.6522423,-82.3252396,2018-12-11T13:42:00Z,NA,NA,Public Services,2018-12-20T15:21:00Z,2018-12-20T15:21:00Z,13058,2.0812343467477756,120010005001050,12001000500,500,1
2418670,cefuroxime,Street Sign,NA,29.65087625,-82.31634492,2016-04-20T16:01:00Z,NA,NA,Public Services,2019-12-20T00:10:00Z,2016-04-20T16:39:00Z,38,2.924954228046952,120010005001039,12001000500,500,1
2232565,Christine Koopman,Trash/Debris (Private Property),Once again the garbage areas at Horizon House are strewn with trash and foul smelling garbage. This is a constant state of affairs. These are areas where children play. This is all visible from the street and pours over onto the neighboring property (MINE). I will continue to send this in weekly until there is some response by the city to this eyesore property. This picture is taken on Saturday the 13th.,29.66671753,-82.33325195,2016-02-13T20:15:00Z,NA,NA,Neighborhood,2019-12-19T23:25:00Z,2016-02-15T10:35:00Z,2300,1.2385044615712149,120010003011036,12001000301,301,4
3700167,Rapid Assessment Team,Emergency - Other,tree across 23rd avenue,29.6730691,-82.3579611,2017-09-12T12:25:00Z,2017-09-12T12:25:00Z,0,Health and Public Safety,2019-12-20T19:01:00Z,2017-09-20T14:31:00Z,11645,1.8876726643278703,120010011004017,12001001100,1100,4
2988096,An anonymous SeeClickFix user,Emergency - Other,Claw truck required.,29.6380963,-82.3010697,2016-10-11T14:49:00Z,2016-10-11T14:49:00Z,0,Health and Public Safety,2019-12-20T02:48:00Z,2016-11-02T10:43:00Z,31433,4.893908957808578,120010007003045,12001000700,700,4
4634433,CityOfGainesvilleCollaborativeNeighbor,Tree/Limbs (Private Property),Regarding unhealthy oak in NE corner of lot. A large branch fell in Fall 2017 and the top half is missing. Several arborists have reported the tree and large branches are hazardous. Owner disagrees. Seeking advice from city.,29.6582233,-82.3191807,2018-07-03T16:40:00Z,2018-07-03T16:41:00Z,0,Neighborhood,2019-12-20T23:35:00Z,2018-07-12T11:33:00Z,12652,2.4440388734777243,120010005005001,12001000500,500,1
6544515,An anonymous SeeClickFix user,Parking in Yard (Other Than Driveway),Yard parking,29.65649395,-82.3539376,2019-08-25T19:56:00Z,NA,NA,Transportation,2019-12-21T13:10:00Z,2019-08-27T12:21:00Z,2424,1.0641135619847588,120010010004032,12001001000,1000,2
4980112,GNVNeighbor,Other,I had to roll the windows up as I drove West on 16th Ave just past Northeast Park.,29.66673848,-82.32289243,2018-10-04T09:41:00Z,2018-10-04T09:45:00Z,4,Public Services,2018-10-04T10:11:00Z,2018-10-04T10:11:00Z,29,2.1613833166517176,120010004003018,12001000400,400,4
4482749,GPD6185,Vehicle (Abandoned/Non-Operational),NA,29.6758896,-82.3234735,2018-05-24T07:10:00Z,NA,NA,Health and Public Safety,2019-12-20T22:46:00Z,2018-05-24T14:21:00Z,431,2.6037239088252853,120010003021024,12001000302,302,4
6621480,City Fixer,Streetlight/Lamp,NA,29.6544938,-82.3432327,2019-09-07T06:16:00Z,2019-09-09T09:43:00Z,3086,Public Services,2019-09-11T12:50:00Z,2019-09-11T12:50:00Z,6153,0.7318340144006276,120010010003007,12001001000,1000,2
2875816,Mickey Milam,General Code Issue,"Construction is being done and disturbing the business adjacent with trash, construction waste and noise.",29.6521306,-82.3452824,2016-09-06T21:03:00Z,NA,NA,Neighborhood,2018-09-26T19:59:00Z,2016-09-20T14:04:00Z,19740,0.9934763286865901,120010010003031,12001001000,1000,2
7109185,Mr. Q,Right-of-Way Maintenance,Bike path between PK Yonge and condominiums needs mowing and litter collection.,29.63992579,-82.3355218,2019-12-17T20:55:00Z,2019-12-17T20:55:00Z,0,Public Services,2019-12-19T08:40:00Z,2019-12-18T07:31:00Z,635,2.4940091254358503,120010008061010,12001000806,806,3
2656822,An anonymous SeeClickFix user,Trash/Debris (Public Property),"Trash piled up outside of fence, on city right of way for at least two weeks now.",29.66462165,-82.31460699,2016-07-03T19:43:00Z,NA,NA,Neighborhood,2018-09-26T15:46:00Z,2016-07-05T07:39:00Z,2156,2.89469631674302,120010005002014,12001000500,500,1
2128955,Christine Koopman,Trash/Debris (Private Property),"The residents of Horizon continue to throw trash into the ground AROUND the dumpster and not into it. Horizon management needs to patrol the grounds better, even if that means weekend maintenance. The trash is blowing into adjoining property.",29.66658105,-82.33420241,2016-01-01T23:21:00Z,2016-01-04T08:36:00Z,3434,Neighborhood,2019-12-19T22:39:00Z,2016-01-12T13:41:00Z,15260,1.15230074586756,120010003012008,12001000301,301,4
2993557,PST 6067,Vehicle (Abandoned/Non-Operational),Gray Jeep Grand Cherokee with no tag,29.648864,-82.298083,2016-10-13T08:39:00Z,NA,NA,Health and Public Safety,2019-12-20T02:50:00Z,2016-10-13T13:32:00Z,293,4.665556298942381,120010006003056,12001000600,600,4
4558743,An anonymous SeeClickFix user,Maintenance Ditch/Drainage/Flooding,"Debris and mud in ditch is causing flooding in neighbors yards. Ditch goes all the way behind North Pointe Villas. They used to be cleaned yearly, but have not been cleaned in years. Mosquito and snakes live there.Especially during the summer.",29.6810568,-82.34520841,2018-06-13T10:33:00Z,2018-06-13T10:33:00Z,0,Public Services,2018-09-28T01:39:00Z,2018-06-18T10:20:00Z,7186,2.2336471748820523,120010012032000,12001001203,1203,4
4302934,9909,Street Sign,Zone 3 neighborhood decal sign missing.,29.6589549,-82.3493694,2018-04-04T12:16:00Z,NA,NA,Public Services,2019-12-20T21:52:00Z,2018-04-04T15:46:00Z,209,0.5461865930687729,120010010004007,12001001000,1000,2
3304078,Heaton,Vehicle (Abandoned/Non-Operational),Expired Tags (01-17),29.634006,-82.344069,2017-03-30T14:43:00Z,NA,NA,Health and Public Safety,2019-12-20T06:34:00Z,2017-04-04T09:19:00Z,6875,3.0060342541058747,120010008091005,12001000809,809,3
3620202,An anonymous SeeClickFix user,Other,Speeding vehicles daily in vicinity of roundabout at this location. Thank you for addressing as it may save a life.,29.6594017,-82.3339901,2017-08-08T14:05:00Z,2017-08-08T14:13:00Z,8,Public Services,2018-09-27T09:36:00Z,2017-08-23T07:47:00Z,21222,1.0077117218598144,120010002003001,12001000200,200,4
2607336,Eric,Road Repair,Every six months this giant hole reopens.,29.6664772,-82.33924866,2016-06-18T13:53:00Z,2016-06-18T13:53:00Z,0,Public Services,2018-09-26T14:59:00Z,2016-06-20T10:42:00Z,2689,0.7770424510956576,120010010001000,12001001000,1000,2
4813720,Sylvia McIntyre-Crook,Trash/Debris (Private Property),"Trash bins have now been left curbside all the time, for weeks. The tenants had been given, a few months ago, a print-out out of Gainesville rules governing trash and recycle bins. This technique worked for a while. 
Another issue: there are often 5 to 7 trucks parked at the house, all on 23rd drive. They park all over the lawn since there isn't enough parking spots for all of them. In addition there are at least two motorcycles always there. I don't know how many people live there.",29.653178,-82.35899496,2018-08-19T12:02:00Z,NA,NA,Neighborhood,2018-08-22T07:41:00Z,2018-08-22T07:41:00Z,4058,1.672360738278336,120010010002001,12001001000,1000,2
4843281,An anonymous SeeClickFix user,General Code Issue,"Animal cruelty, lack of license and required vaccinations, health hazard due to excessive build up of animal feces on back porch. Please help us protect our community and their immediate neighbors from this condition.",29.691189,-82.390285,2018-08-27T20:02:00Z,NA,NA,Neighborhood,2018-08-29T16:06:00Z,2018-08-29T16:06:00Z,2644,5.578369789204053,120010018113027,12001001811,1811,3
4663449,"AlachuaCounty,FlCollaborativeNeighbor",Streetlight/Lamp,"Police were looking for a robbery suspect Late on Monday Evening 07/09/2018 and I noticed that the street light at the corner of 29th Ave and 47th Terr was out.  It was still out last evening.  Please fix the light.  While there, please remove the climbing vines before they cover the light.",29.6801128,-82.3938412,2018-07-11T07:46:00Z,2018-07-12T09:31:00Z,1545,Public Services,2019-01-24T09:40:00Z,2019-01-24T09:40:00Z,283854,5.247661533964067,120010017011006,12001001701,1701,3
5444617,An anonymous SeeClickFix user,Request for New Streetlight/Lamp,Very dark at end of the street the next street over has one in the same area but my street is missing a light,29.686368,-82.3291322,2019-02-24T20:24:00Z,NA,NA,Transportation,2019-05-29T08:42:00Z,2019-05-29T08:42:00Z,134597,3.178788839150815,120010003021006,12001000302,302,4
3838669,Litterazzi,Other,"Cars at the intersection of NW 19th Ave and NW 9th St either do not come to a complete stop at the 2-way, or they just ignore it. I see this several times a day when out walking.",29.66978264,-82.33351135,2017-11-01T18:48:00Z,2017-11-02T08:30:00Z,821,Public Services,2018-09-27T15:42:00Z,2018-09-24T09:30:00Z,470321,1.4252024718081966,120010003011025,12001000301,301,4
4573667,Adrian,Trash/Debris (Private Property),Sweet Mel's trash.,29.65182686,-82.32511139,2018-06-17T14:40:00Z,NA,NA,Neighborhood,2019-12-20T23:24:00Z,2018-06-19T13:48:00Z,NA,2.114168429172503,120010005001060,12001000500,500,1
1993400,ron,Building (Abandoned/Damaged),"garbage in front and sides.
yard overgrown
possibly feral cats inside
under foreclosure ?
occupant died  July 2015",29.6810568,-82.34520841,2015-10-25T19:08:00Z,2015-10-26T08:00:00Z,772,Neighborhood,2018-09-26T05:18:00Z,2015-10-26T08:01:00Z,773,2.2336471748820523,120010012032000,12001001203,1203,4
5102430,Office of the City Manager (Primary),General Code Issue,"-----Original Message-----
From: Jan Frentzen [mailto:Jfrentzn@bellsouth.net] 
Sent: Thursday, October 18, 2018 8:10 PM
To: citycomm
Subject: Central Builder Supply move

Commissioners -

I am not a City resident, but a long time resident of the county and owner of a business which performs building services within the city,county, and region. I don't know if you are aware of what I am about to describe, but if so, have you considered the consequences?

It has come to my attention that Central Builders Supply - a business with which I have had an account for almost 40 years - is moving from their present location at the NE corner of NW 23rd Ave and 6th Street. Apparently, actions by codes enforcement would impose costs on them 
which they cannot justify - they rent the property from ABC Liquor/Lounge - and so they will close their doors at the end of October and relocate in a facility much less favorable to them and, one would imagine, to the City. The building they will be leaving had been vacant and derelict for several years before they took it over and their presence has been good for the neighborhood and them - they have a very active walk-in business, something they previously lacked at their old location on SR 121. The odds are good that the space will become derelict again and the move may result in CBS ultimately permanently closing their doors.

CBS is a long time locally family owned business with local employees. The big box building supply stores like Home Depot and Loew's are the tide that CBS and Contractor's Supply on Waldo Road are swimming against. Is it not in the cities interest to provide flexibility in their enforcement rules to help these businesses, help the neighborhood, and help the city? How much in the way of tax breaks would a larger business win if you negotiated with them to locate here. The phone number at CBS is 372-1111. I remember it because I've used it for 40 years. I hope i don't find it disconnected in a month or two.

-- 
Jan Frentzen Frentzen Construction, Inc. 6812 NW 85th Terrace 
Gainesville, Florida 32653 cell 352-219-1215",29.6738863,-82.3308355,2018-11-08T17:10:00Z,NA,NA,Neighborhood,2018-11-09T08:15:00Z,2018-11-09T08:15:00Z,905,1.9329844737440869,120010003011006,12001000301,301,4
3457826,cefuroxime,Trash/Debris (Public Property),"100 or so motor oil soaked rags in the street, on right of way, and sidewalks. Located between NE 8th Ave. and University Ave. along Waldo Rd.",29.6560688,-82.30887604,2017-06-01T19:20:00Z,NA,NA,Neighborhood,2019-12-20T16:54:00Z,2017-06-07T15:01:00Z,8381,3.4650593962952723,120010005004000,12001000500,500,1
7016838,An anonymous SeeClickFix user,Trash/Debris (Private Property),"Extensive debris, furniture and trash strewn about front and side yard.",29.65128089,-82.3346521,2019-11-24T20:07:00Z,NA,NA,Neighborhood,2019-12-21T18:42:00Z,2019-11-27T11:26:00Z,3798,1.425975664609963,120010002004012,12001000200,200,4
3192157,cefuroxime,Streetlight/Lamp,NA,29.65105634,-82.32234813,2017-02-06T20:22:00Z,2017-02-07T07:55:00Z,693,Public Services,2019-12-20T04:54:00Z,2017-02-21T14:25:00Z,21243,2.39025117641384,120010005001030,12001000500,500,1
2078819,Adrian Hayes-Santos,Tree/Limbs (Public Property),Directly across the street from 719 ne 1st street.,29.65869522,-82.3241272,2015-11-28T12:08:00Z,NA,NA,Neighborhood,2019-12-19T22:39:00Z,2015-11-30T08:07:00Z,2639,1.962757350567068,120010005001001,12001000500,500,1
4030250,An anonymous SeeClickFix user,Trash/Debris (Public Property),There is a dead squirrel in the road that the neighborhood children are beating with sticks and jumping on. We have asked the children to stop. Please come remove the dead squirrel. It is on the side of the road.,29.6817448,-82.348307,2018-01-14T17:10:00Z,2018-01-16T10:00:00Z,2450,Neighborhood,2018-09-27T15:55:00Z,2018-01-16T10:57:00Z,2506,2.3415265204012456,120010012031051,12001001203,1203,4
6846173,CityOfGainesvilleCollaborativeNeighbor,Building (Abandoned/Damaged),Starting to see more people roaming and doing unlawful things since the place isn’t occupied or secured. Kids have to go up and down the road and there are all types of rodents to add to roamers and addicts causing this place to be a  Nuisance,29.650347,-82.3052745,2019-10-18T08:17:00Z,NA,NA,Neighborhood,2019-12-21T16:04:00Z,2019-10-18T08:32:00Z,14,3.9520825650273017,120010007003001,12001000700,700,4
5060470,An anonymous SeeClickFix user,Traffic Enforcement,Please enforce parking through the weekend as several cars are parking on NW 8th street.  This is creating a bottleneck and limits traffic to a single lane.,29.65157509,-82.3327713,2018-10-26T12:36:00Z,NA,NA,Health and Public Safety,2018-11-14T06:56:00Z,2018-11-14T06:56:00Z,27080,1.5278167343323819,120010002004017,12001000200,200,4
2991423,An anonymous SeeClickFix user,Road Repair,NA,29.6867305,-82.3357192,2016-10-12T15:25:00Z,2016-10-12T15:25:00Z,0,Public Services,2018-09-26T22:02:00Z,2016-10-13T19:15:00Z,1670,2.9795807002657195,120010003023000,12001000302,302,4
3252360,Jeffknee,Streetlight/Lamp,NOTE: this is really about no streetlight fixture on a pole where every other pole has streetlights between NW 6th and 13th St. It's making a dark gap on a busy NW 10th Ave section where people park cars by the curb. Located in front of 819 NW 10th Ave.,29.66108161,-82.33366987,2017-03-07T09:14:00Z,2017-03-07T10:06:00Z,52,Public Services,2019-12-20T05:50:00Z,2017-03-07T11:50:00Z,156,1.022696175793797,120010003012043,12001000301,301,4
1998899,DGNaughty,Right-of-Way Maintenance,Bike path covered in sand and being taken over by grass,29.62772395,-82.36971147,2015-10-28T18:05:00Z,2015-10-29T07:07:00Z,781,Public Services,2019-12-19T22:19:00Z,2015-10-30T09:37:00Z,2371,4.449873547261764,120010015151005,12001001515,1515,3
3961011,An anonymous SeeClickFix user,Street Sign,"Southbound on NW 22nd Street, near 7th Ave., the speed warning sign is again inoperable.  There is no response for traffic; and there is much speeding on 22nd. Street.  This has been a recurring problem with that sign.",29.6578444,-82.3548203,2017-12-17T15:42:00Z,NA,NA,Public Services,2018-09-27T15:05:00Z,2017-12-27T07:49:00Z,13927,1.0822498030555512,120010010004009,12001001000,1000,2
4830800,CityOfGainesvilleCollaborativeNeighbor,Traffic/Pedestrian Signal,the south bound side of sw 34 st the left turn lane onto sw 2nd ave east bound.  that turn arrow comes on green the same time as the west bound right turn off of sw 2nd ave onto north bound sw 34th st comes on green.  the idiots on sw 34th st try to make U turns to go north on sw 34 st thinking they have the right of way but they don't.  the cars turning right  off of west bound sw 2 nd ave  to go north on sw 34th st are the ones with the right of way.  I have almost had a couple of collision here and i'm sure im' not the only one.  these turn arrows need not to be on at the same time.  could someone please look at this problem ?  thanks,29.65032956,-82.37215925,2018-08-23T16:20:00Z,NA,NA,Public Services,2018-08-27T07:19:00Z,2018-08-27T07:19:00Z,5218,2.950772112555172,120010010002034,12001001000,1000,2
4291516,Emilch,Maintenance Ditch/Drainage/Flooding,NA,29.64711952,-82.38601685,2018-03-31T15:33:00Z,2018-03-31T15:34:00Z,0,Public Services,2019-12-20T21:56:00Z,2018-04-02T08:10:00Z,2436,4.3269952279876644,120010016041000,12001001604,1604,3
3293578,An anonymous SeeClickFix user,Vehicle (Abandoned/Non-Operational),White SUV abandoned on street.,29.653605,-82.3119317,2017-03-26T14:34:00Z,NA,NA,Health and Public Safety,2018-09-27T03:24:00Z,2017-03-26T15:13:00Z,38,3.23243485427052,120010005004029,12001000500,500,1
3543334,CityOfGainesvilleCollaborativeNeighbor,Vehicle (Abandoned/Non-Operational),Enclosed trailer parked for more than 72 hours. Causes problems especially during garbage collection.,29.6469575,-82.3867402,2017-07-07T16:05:00Z,NA,NA,Health and Public Safety,2019-12-20T17:53:00Z,2017-07-08T08:28:00Z,982,4.3988074628898755,120010016041000,12001001604,1604,3
6917337,Geoff,Streetlight/Lamp,Streetlights out at old gru offices,29.64699558,-82.31921244,2019-11-01T16:59:00Z,2019-11-04T07:21:00Z,3801,Public Services,2019-12-21T17:26:00Z,2019-11-06T10:46:00Z,6887,2.8803646614546743,120010005001102,12001000500,500,1
7233752,Robin from LifeSouth,Road Repair,road repair at finish line of LifeSouth races,29.6506248,-82.3237815,2020-01-18T08:06:00Z,2020-01-18T08:06:00Z,0,Public Services,2020-01-18T08:06:00Z,NA,NA,2.29214822100608,120010005001057,12001000500,500,1
6494990,The Rational One,Road Repair,Pothole,29.6538963,-82.3308873,2019-08-17T18:37:00Z,2019-08-17T18:37:00Z,0,Public Services,2019-08-20T11:19:00Z,2019-08-20T11:19:00Z,3881,1.5152245979724006,120010002001026,12001000200,200,4
6234808,An anonymous SeeClickFix user,Trash/Debris (Private Property),"This property is so consistently full of trash and debris that we’ve had to start a monthly pest control service because of the rodents and roaches it attracts to the location. There are junk cars, city signs, and at one point a port-a-let on the site. The dumpsters are left stinking at curbside all week, we actually searched our house for a dead animal before we realized  it was just rotted baby diaper sludge in the bottom of their dumpster. The fences are a falling and a hazard, the lawn is over grown. Etc.. its a mess and we would appreciate someone helping get this property properly managed.",29.65405031,-82.33311053,2019-07-19T13:34:00Z,NA,NA,Neighborhood,2019-12-21T11:14:00Z,2019-07-19T13:48:00Z,14,1.3265064072283372,120010002003025,12001000200,200,4
4703012,An anonymous SeeClickFix user,Vehicle (Abandoned/Non-Operational),2 black suvs with flats haven't been moved in well over a month.,29.65321178,-82.32653418,2018-07-21T08:38:00Z,NA,NA,Health and Public Safety,2019-12-20T23:53:00Z,2018-07-31T16:46:00Z,14887,1.9203568306666554,120010005001021,12001000500,500,1
2984785,Rapid Assessment Team,Emergency - Tree or Brush Debris,CLAW TRUCK NEEDED,29.661509,-82.391243,2016-10-10T16:18:00Z,2016-10-10T16:18:00Z,0,Health and Public Safety,2019-12-20T02:49:00Z,2016-11-02T10:43:00Z,32785,4.546900272500453,120010017022022,12001001702,1702,4
6988466,GNV is Trash,Parking in Yard (Other Than Driveway),NA,29.6520389,-82.3678819,2019-11-18T13:14:00Z,NA,NA,Transportation,2019-12-18T20:51:00Z,2019-11-20T08:31:00Z,2597,2.4953871322440695,120010010002035,12001001000,1000,2
