adrs,codes
1005 NE 12TH AVE,120010005002020
2100 NW 5TH AVE,120010010004026
2001 NW 27TH TER,120010011004018
301 NW 8TH ST,120010002001025
1831 NW 10TH AVE,120010010001017
1622 NORTHWEST 52ND TERRACE,120010017022003
1217 SOUTHWEST 11TH AVENUE,120010008061010
2298 NW 13TH ST,120010022043021
214 W UNIVERSITY AVE,120010005001052
1615 NW 7TH AVE,120010010004012
907 NORTHWEST 13TH AVENUE,120010003012032
1333 NW 5TH AVE,120010010003000
1103 ME 21ST CT,120010006001007
1589-1699 NW 29TH RD,120010012032004
2841 SW 13TH ST,120010008083001
601-699 SOUTHWEST 4TH AVENUE,120010002002014
401 SE 1ST AVE,120010005001031
1839 NW 11TH RD,120010010001018
1515 NW 29TH RD,120010012032004
300 SW 6TH STREET,120010002001026
18 NE 20TH ST,120010006003030
641 NW 3 ST,120010002001008
2907 SW 1 AVE,120010010002037
104 NW 2ND ST,120010005001053
2028 NW 43RD PL,120010012031007
4223 NW 22ND ST,120010012025013
924 NW 13TH AVE,120010003012031
4499 SOUTHWEST 47 AVENUE,NA
1221 NORTHEAST 3RD STREET,120010005003012
9105 NW 13TH ST,120010018023097
223 S MAIN ST,120010005001082
2703 NE 11TH ST,120010004004027
3729 NORTHWEST 28TH TERRACE,120010012022009
1200 SE 4 ST,120010007002049
819-999 NW 16TH AVE,120010003012008
NE 7TH ST  & NE 10TH AVE,NA
"3415 SW 39TH BLVD
GAINESVILLE FL 32608
UNITED STATES",120010015191006
2120 NORTH MAIN STREET,120010003011001
6200 SR-26 W,NA
200 NE 1ST ST,120010005001018
1–99 NW 14TH ST,NA
725–799 NW 4TH AVE,NA
1433 NW 3RD AVE,120010010003018
SE 14 LANE,NA
1917 NW 43RD AVE,120010012031020
11–93 SW 34TH ST,NA
2649 NW 45TH PLACE,120010012021015
4957 NW 1ST PL,120010016041015
1-49 SE 1ST ST,120010005001047
301 NW 10TH AVE,120010003012051
1231 NW 4TH AVE,120010002003014
1714 NORTHWEST 38TH STREET,120010017021006
3745 NW 64TH PL,120010018034007
2330 NW 13TH ST,120010012032004
1297-1299 NE 6 ST,120010003012027
2004 NW 7TH LANE,120010010004007
"3841 SW ARCHER RD
GAINESVILLE FL 32608
UNITED STATES",120010022201004
318  NHW  24  TH  ST,NA
320-500 SE 18TH ST,120010007003003
1234 SOUTHWEST 1 AVENUE,120010002005000
8223 NW 53RD ST,NA
3228 NW 68TH AVE,120010018034000
